==================================================
HEADER
File name: peer_-AA0001-000000000001.log
Creation Date/Time: 2026-08-08 13:45:15
Last Modified Date/Time: 2026-08-08 21:53:14
==================================================
BODY
Event Type      | Date/Time            | Description
HANDSHAKE_SUCCESS | 2026-08-08 16:03:25  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:03:27  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:03:28  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:03:29  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:03:29  | Periodic ping
PING_SEND       | 2026-08-08 16:03:29  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:03:30  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 24.03 ms
FILE_CHECK      | 2026-08-08 16:03:34  | Determined status as SEEDER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 16:03:34  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:03:34  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
FILE_CHECK      | 2026-08-08 16:03:43  | Determined status as LEECHER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:03:44  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:03:44  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:03:44  | Sent INTERESTED to 127.0.0.1:6882
PING_RECV       | 2026-08-08 16:03:51  | Received PING from ('127.0.0.1', 12151)
ANNOUNCE        | 2026-08-08 16:03:55  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:03:57  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:03:58  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:03:59  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:04:00  | Periodic ping
PING_SEND       | 2026-08-08 16:04:00  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:04:00  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 10.73 ms
ANNOUNCE        | 2026-08-08 16:04:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:04:07  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:04:07  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:04:07  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:04:07  | Sent INTERESTED to 127.0.0.1:6882
ANNOUNCE        | 2026-08-08 16:04:14  | [Transferring_These_Files] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:04:17  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:04:17  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:04:17  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:04:17  | Sent INTERESTED to 127.0.0.1:6882
PING_RECV       | 2026-08-08 16:04:21  | Received PING from ('127.0.0.1', 12212)
ANNOUNCE        | 2026-08-08 16:04:25  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:28  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:28  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:29  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:04:30  | Periodic ping
PING_SEND       | 2026-08-08 16:04:30  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:04:30  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.96 ms
HANDSHAKE_RECV  | 2026-08-08 16:04:33  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:04:33  | Sent INTERESTED to 127.0.0.1:12238
ANNOUNCE        | 2026-08-08 16:04:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:37  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:44  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:47  | [Transferring_These_Files] Sending periodic update to tracker...
PING_RECV       | 2026-08-08 16:04:52  | Received PING from ('127.0.0.1', 12271)
ANNOUNCE        | 2026-08-08 16:04:55  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:58  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:59  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:04:59  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:05:00  | Periodic ping
PING_SEND       | 2026-08-08 16:05:00  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:05:00  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 27.00 ms
FILE_CHECK      | 2026-08-08 16:05:04  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:05:04  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:05:04  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:05:04  | Sent INTERESTED to 127.0.0.1:6882
ANNOUNCE        | 2026-08-08 16:05:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:07  | [Transferring_These_Files] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 16:05:11  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:05:11  | Sent INTERESTED to 127.0.0.1:12313
ANNOUNCE        | 2026-08-08 16:05:14  | [Transferring_These_Files] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 16:05:17  | Handshake verified from -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:05:17  | [Transferring_These_Files] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 16:05:18  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:05:18  | Sent INTERESTED to 127.0.0.1:12337
ANNOUNCE        | 2026-08-08 16:05:25  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 16:05:26  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:05:26  | Sent INTERESTED to 127.0.0.1:12350
ANNOUNCE        | 2026-08-08 16:05:28  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:29  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:29  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:05:30  | Periodic ping
PING_SEND       | 2026-08-08 16:05:30  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:05:30  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.04 ms
ANNOUNCE        | 2026-08-08 16:05:34  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:38  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:44  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:47  | [Transferring_These_Files] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:05:48  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:05:48  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:05:48  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:05:48  | Sent INTERESTED to 127.0.0.1:6882
PING_RECV       | 2026-08-08 16:05:49  | Received PING from ('127.0.0.1', 12400)
ANNOUNCE        | 2026-08-08 16:05:55  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:58  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:59  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:05:59  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:06:00  | Periodic ping
PING_SEND       | 2026-08-08 16:06:00  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:06:00  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.00 ms
ANNOUNCE        | 2026-08-08 16:06:04  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:06:05  | Determined status as LEECHER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 16:06:05  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:06:05  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:06:08  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:14  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:17  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:18  | [Transferring_These_Files] Sending periodic update to tracker...
PING_RECV       | 2026-08-08 16:06:19  | Received PING from ('127.0.0.1', 12461)
ANNOUNCE        | 2026-08-08 16:06:25  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:06:27  | Determined status as LEECHER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 16:06:27  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:06:27  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:06:28  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:29  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:29  | [Transferring_These_Files] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:06:29  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 16:06:29  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:06:30  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:06:30  | Sent INTERESTED to 127.0.0.1:6882
HEARTBEAT_SYNC  | 2026-08-08 16:06:30  | Periodic ping
PING_SEND       | 2026-08-08 16:06:30  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:06:30  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.35 ms
ANNOUNCE        | 2026-08-08 16:06:34  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:06:38  | [Transferring_These_Files] Sending periodic update to tracker...
SHUTDOWN_INIT   | 2026-08-08 16:06:43  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 16:06:45  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 16:06:46  | Determined status as LEECHER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 16:06:47  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 16:07:03  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:07:03  | Sent INTERESTED to 127.0.0.1:12551
HANDSHAKE_RECV  | 2026-08-08 16:07:04  | Handshake verified from -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:07:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 16:07:16  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 16:07:16  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:07:16  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 16:07:16  | Sent INTERESTED to 127.0.0.1:6882
ANNOUNCE        | 2026-08-08 16:07:17  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 16:07:17  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 16:07:17  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:07:17  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
HEARTBEAT_SYNC  | 2026-08-08 16:07:18  | Periodic ping
PING_SEND       | 2026-08-08 16:07:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:07:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.33 ms
PING_RECV       | 2026-08-08 16:07:35  | Received PING from ('127.0.0.1', 12614)
ANNOUNCE        | 2026-08-08 16:07:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:07:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:07:48  | Periodic ping
PING_SEND       | 2026-08-08 16:07:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:07:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.03 ms
PING_RECV       | 2026-08-08 16:08:05  | Received PING from ('127.0.0.1', 12688)
ANNOUNCE        | 2026-08-08 16:08:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:08:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:08:18  | Periodic ping
PING_SEND       | 2026-08-08 16:08:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:08:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 23.22 ms
PING_RECV       | 2026-08-08 16:08:35  | Received PING from ('127.0.0.1', 12757)
ANNOUNCE        | 2026-08-08 16:08:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:08:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:08:48  | Periodic ping
PING_SEND       | 2026-08-08 16:08:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:08:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 21.15 ms
PING_RECV       | 2026-08-08 16:09:05  | Received PING from ('127.0.0.1', 12777)
ANNOUNCE        | 2026-08-08 16:09:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:09:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:09:18  | Periodic ping
PING_SEND       | 2026-08-08 16:09:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:09:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.19 ms
PING_RECV       | 2026-08-08 16:09:35  | Received PING from ('127.0.0.1', 12799)
ANNOUNCE        | 2026-08-08 16:09:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:09:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:09:49  | Periodic ping
PING_SEND       | 2026-08-08 16:09:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:09:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.19 ms
PING_RECV       | 2026-08-08 16:10:05  | Received PING from ('127.0.0.1', 12815)
ANNOUNCE        | 2026-08-08 16:10:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:10:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:10:19  | Periodic ping
PING_SEND       | 2026-08-08 16:10:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:10:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 22.16 ms
PING_RECV       | 2026-08-08 16:10:35  | Received PING from ('127.0.0.1', 12841)
ANNOUNCE        | 2026-08-08 16:10:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:10:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:10:49  | Periodic ping
PING_SEND       | 2026-08-08 16:10:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:10:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.15 ms
LISTENER_START  | 2026-08-08 17:52:38  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 17:54:07  | Determined status as LEECHER for Transferring_These_Files/sample3.png
